Place	Date	Time	Value	Unit
25211	3/12/20	5:11:15	62.4	dB      
25210	3/12/20	5:11:10	59.8	dB      
25209	3/12/20	5:11:05	54.5	dB      
25208	3/12/20	5:11:00	50.5	dB      
25207	3/12/20	5:10:55	50.2	dB      
25206	3/12/20	5:10:50	47.7	dB      
25205	3/12/20	5:10:45	48.8	dB      
25204	3/12/20	5:10:40	50	dB      
25203	3/12/20	5:10:35	48.9	dB      
25202	3/12/20	5:10:30	49.3	dB      
25201	3/12/20	5:10:25	50.3	dB      
25200	3/12/20	5:10:20	47.5	dB      
25199	3/12/20	5:10:15	52.7	dB      
25198	3/12/20	5:10:10	56.6	dB      
25197	3/12/20	5:10:05	49.4	dB      
25196	3/12/20	5:10:00	51.2	dB      
25195	3/12/20	5:09:55	47.6	dB      
25194	3/12/20	5:09:50	50.6	dB      
25193	3/12/20	5:09:45	46.3	dB      
25192	3/12/20	5:09:40	46.1	dB      
25191	3/12/20	5:09:35	45.8	dB      
25190	3/12/20	5:09:30	44.9	dB      
25189	3/12/20	5:09:25	44.7	dB      
25188	3/12/20	5:09:20	49.8	dB      
25187	3/12/20	5:09:15	45.3	dB      
25186	3/12/20	5:09:10	45.6	dB      
25185	3/12/20	5:09:05	48.7	dB      
25184	3/12/20	5:09:00	48.6	dB      
25183	3/12/20	5:08:55	44	dB      
25182	3/12/20	5:08:50	44.7	dB      
25181	3/12/20	5:08:45	45.2	dB      
25180	3/12/20	5:08:40	45.3	dB      
25179	3/12/20	5:08:35	44.6	dB      
25178	3/12/20	5:08:30	45	dB      
25177	3/12/20	5:08:25	44.7	dB      
25176	3/12/20	5:08:20	46	dB      
25175	3/12/20	5:08:15	45.3	dB      
25174	3/12/20	5:08:10	44.5	dB      
25173	3/12/20	5:08:05	46.4	dB      
25172	3/12/20	5:08:00	45	dB      
25171	3/12/20	5:07:55	47.5	dB      
25170	3/12/20	5:07:50	45.7	dB      
25169	3/12/20	5:07:45	46.8	dB      
25168	3/12/20	5:07:40	47.6	dB      
25167	3/12/20	5:07:35	45.8	dB      
25166	3/12/20	5:07:30	45.8	dB      
25165	3/12/20	5:07:25	45.6	dB      
25164	3/12/20	5:07:20	46.7	dB      
25163	3/12/20	5:07:15	46.3	dB      
25162	3/12/20	5:07:10	46.1	dB      
25161	3/12/20	5:07:05	45.3	dB      
25160	3/12/20	5:07:00	44.8	dB      
25159	3/12/20	5:06:55	45.2	dB      
25158	3/12/20	5:06:50	48.5	dB      
25157	3/12/20	5:06:45	46	dB      
25156	3/12/20	5:06:40	47.2	dB      
25155	3/12/20	5:06:35	45.1	dB      
25154	3/12/20	5:06:30	66.5	dB      
25153	3/12/20	5:06:25	60.8	dB      
25152	3/12/20	5:06:20	47.6	dB      
25151	3/12/20	5:06:15	58.8	dB      
25150	3/12/20	5:06:10	43.5	dB      
25149	3/12/20	5:06:05	44.7	dB      
25148	3/12/20	5:06:00	46.1	dB      
25147	3/12/20	5:05:55	46	dB      
25146	3/12/20	5:05:50	51.1	dB      
25145	3/12/20	5:05:45	54.1	dB      
25144	3/12/20	5:05:40	51.9	dB      
25143	3/12/20	5:05:35	51.3	dB      
25142	3/12/20	5:05:30	46.5	dB      
25141	3/12/20	5:05:25	56	dB      
25140	3/12/20	5:05:20	45.8	dB      
25139	3/12/20	5:05:15	48.1	dB      
25138	3/12/20	5:05:10	54.7	dB      
25137	3/12/20	5:05:05	50.3	dB      
25136	3/12/20	5:05:00	48.6	dB      
25135	3/12/20	5:04:55	47.6	dB      
25134	3/12/20	5:04:50	46.8	dB      
25133	3/12/20	5:04:45	48.6	dB      
25132	3/12/20	5:04:40	48.9	dB      
25131	3/12/20	5:04:35	47.7	dB      
25130	3/12/20	5:04:30	48.2	dB      
25129	3/12/20	5:04:25	48.5	dB      
25128	3/12/20	5:04:20	47.3	dB      
25127	3/12/20	5:04:15	49.2	dB      
25126	3/12/20	5:04:10	48.7	dB      
25125	3/12/20	5:04:05	54.3	dB      
25124	3/12/20	5:04:00	50	dB      
25123	3/12/20	5:03:55	48.2	dB      
25122	3/12/20	5:03:50	48.3	dB      
25121	3/12/20	5:03:45	49.1	dB      
25120	3/12/20	5:03:40	49.6	dB      
25119	3/12/20	5:03:35	47.3	dB      
25118	3/12/20	5:03:30	51	dB      
25117	3/12/20	5:03:25	54.4	dB      
25116	3/12/20	5:03:20	51.3	dB      
25115	3/12/20	5:03:15	48.8	dB      
25114	3/12/20	5:03:10	45.7	dB      
25113	3/12/20	5:03:05	45.8	dB      
25112	3/12/20	5:03:00	46.6	dB      
25111	3/12/20	5:02:55	43.3	dB      
25110	3/12/20	5:02:50	46	dB      
25109	3/12/20	5:02:45	50.3	dB      
25108	3/12/20	5:02:40	43.9	dB      
25107	3/12/20	5:02:35	46.2	dB      
25106	3/12/20	5:02:30	45.6	dB      
25105	3/12/20	5:02:25	46.2	dB      
25104	3/12/20	5:02:20	44.2	dB      
25103	3/12/20	5:02:15	43.6	dB      
25102	3/12/20	5:02:10	42.7	dB      
25101	3/12/20	5:02:05	46	dB      
25100	3/12/20	5:02:00	48.9	dB      
25099	3/12/20	5:01:55	61.8	dB      
25098	3/12/20	5:01:50	50.5	dB      
25097	3/12/20	5:01:45	52.2	dB      
25096	3/12/20	5:01:40	49	dB      
25095	3/12/20	5:01:35	45.8	dB      
25094	3/12/20	5:01:30	44.4	dB      
25093	3/12/20	5:01:25	44.6	dB      
25092	3/12/20	5:01:20	45	dB      
25091	3/12/20	5:01:15	46.4	dB      
25090	3/12/20	5:01:10	44.5	dB      
25089	3/12/20	5:01:05	45	dB      
25088	3/12/20	5:01:00	52.9	dB      
25087	3/12/20	5:00:55	54.8	dB      
25086	3/12/20	5:00:50	46.9	dB      
25085	3/12/20	5:00:45	48.5	dB      
25084	3/12/20	5:00:40	47.2	dB      
25083	3/12/20	5:00:35	52.8	dB      
25082	3/12/20	5:00:30	50.2	dB      
25081	3/12/20	5:00:25	48	dB      
25080	3/12/20	5:00:20	52.1	dB      
25079	3/12/20	5:00:15	47.5	dB      
25078	3/12/20	5:00:10	44.8	dB      
25077	3/12/20	5:00:05	42.5	dB      
25076	3/12/20	5:00:00	43.6	dB      
25075	3/12/20	4:59:55	50.1	dB      
25074	3/12/20	4:59:50	48	dB      
25073	3/12/20	4:59:45	44	dB      
25072	3/12/20	4:59:40	45.5	dB      
25071	3/12/20	4:59:35	46.9	dB      
25070	3/12/20	4:59:30	43.4	dB      
25069	3/12/20	4:59:25	42.8	dB      
25068	3/12/20	4:59:20	43.1	dB      
25067	3/12/20	4:59:15	49.8	dB      
25066	3/12/20	4:59:10	46.5	dB      
25065	3/12/20	4:59:05	47.3	dB      
25064	3/12/20	4:59:00	45.1	dB      
25063	3/12/20	4:58:55	43	dB      
25062	3/12/20	4:58:50	45.1	dB      
25061	3/12/20	4:58:45	49.1	dB      
25060	3/12/20	4:58:40	46.6	dB      
25059	3/12/20	4:58:35	48.6	dB      
25058	3/12/20	4:58:30	53	dB      
25057	3/12/20	4:58:25	46.4	dB      
25056	3/12/20	4:58:20	44.6	dB      
25055	3/12/20	4:58:15	42.1	dB      
25054	3/12/20	4:58:10	42.3	dB      
25053	3/12/20	4:58:05	42.2	dB      
25052	3/12/20	4:58:00	43.8	dB      
25051	3/12/20	4:57:55	43.5	dB      
25050	3/12/20	4:57:50	45.2	dB      
25049	3/12/20	4:57:45	47.8	dB      
25048	3/12/20	4:57:40	60	dB      
25047	3/12/20	4:57:35	56.6	dB      
25046	3/12/20	4:57:30	50.1	dB      
25045	3/12/20	4:57:25	49.3	dB      
25044	3/12/20	4:57:20	53.9	dB      
25043	3/12/20	4:57:15	48.9	dB      
25042	3/12/20	4:57:10	48.3	dB      
25041	3/12/20	4:57:05	43.3	dB      
25040	3/12/20	4:57:00	45.6	dB      
25039	3/12/20	4:56:55	47.4	dB      
25038	3/12/20	4:56:50	46.5	dB      
25037	3/12/20	4:56:45	47.2	dB      
25036	3/12/20	4:56:40	45.4	dB      
25035	3/12/20	4:56:35	50.4	dB      
25034	3/12/20	4:56:30	50.6	dB      
25033	3/12/20	4:56:25	46.9	dB      
25032	3/12/20	4:56:20	46.1	dB      
25031	3/12/20	4:56:15	47.3	dB      
25030	3/12/20	4:56:10	45.2	dB      
25029	3/12/20	4:56:05	44.9	dB      
25028	3/12/20	4:56:00	44.6	dB      
25027	3/12/20	4:55:55	47.1	dB      
25026	3/12/20	4:55:50	48.8	dB      
25025	3/12/20	4:55:45	46.4	dB      
25024	3/12/20	4:55:40	44.9	dB      
25023	3/12/20	4:55:35	44.8	dB      
25022	3/12/20	4:55:30	43.4	dB      
25021	3/12/20	4:55:25	43.8	dB      
25020	3/12/20	4:55:20	44	dB      
25019	3/12/20	4:55:15	44.2	dB      
25018	3/12/20	4:55:10	47.4	dB      
25017	3/12/20	4:55:05	44	dB      
25016	3/12/20	4:55:00	45.5	dB      
25015	3/12/20	4:54:55	50.6	dB      
25014	3/12/20	4:54:50	49.3	dB      
25013	3/12/20	4:54:45	45.9	dB      
25012	3/12/20	4:54:40	44.2	dB      
25011	3/12/20	4:54:35	44.2	dB      
25010	3/12/20	4:54:30	44	dB      
25009	3/12/20	4:54:25	44.2	dB      
25008	3/12/20	4:54:20	42.3	dB      
25007	3/12/20	4:54:15	42.7	dB      
25006	3/12/20	4:54:10	46.8	dB      
25005	3/12/20	4:54:05	47.5	dB      
25004	3/12/20	4:54:00	53.1	dB      
25003	3/12/20	4:53:55	47.8	dB      
25002	3/12/20	4:53:50	45.5	dB      
25001	3/12/20	4:53:45	52.9	dB      
25000	3/12/20	4:53:40	47.6	dB      
24999	3/12/20	4:53:35	42.2	dB      
24998	3/12/20	4:53:30	42.1	dB      
24997	3/12/20	4:53:25	42.5	dB      
24996	3/12/20	4:53:20	43.1	dB      
24995	3/12/20	4:53:15	45.2	dB      
24994	3/12/20	4:53:10	47.4	dB      
24993	3/12/20	4:53:05	48.1	dB      
24992	3/12/20	4:53:00	52.1	dB      
24991	3/12/20	4:52:55	46	dB      
24990	3/12/20	4:52:50	60.2	dB      
24989	3/12/20	4:52:45	43.8	dB      
24988	3/12/20	4:52:40	42.5	dB      
24987	3/12/20	4:52:35	42.3	dB      
24986	3/12/20	4:52:30	45	dB      
24985	3/12/20	4:52:25	45.9	dB      
24984	3/12/20	4:52:20	43.4	dB      
24983	3/12/20	4:52:15	44.2	dB      
24982	3/12/20	4:52:10	47.7	dB      
24981	3/12/20	4:52:05	51	dB      
24980	3/12/20	4:52:00	47.9	dB      
24979	3/12/20	4:51:55	46.6	dB      
24978	3/12/20	4:51:50	43.3	dB      
24977	3/12/20	4:51:45	43	dB      
24976	3/12/20	4:51:40	43.5	dB      
24975	3/12/20	4:51:35	47.4	dB      
24974	3/12/20	4:51:30	53.4	dB      
24973	3/12/20	4:51:25	47.5	dB      
24972	3/12/20	4:51:20	44.4	dB      
