Place	Date	Time	Value	Unit
12297	1/25/20	5:54:39	42.6	dB      
12296	1/25/20	5:54:34	43.1	dB      
12295	1/25/20	5:54:29	42.8	dB      
12294	1/25/20	5:54:24	42.5	dB      
12293	1/25/20	5:54:19	43.5	dB      
12292	1/25/20	5:54:14	43.9	dB      
12291	1/25/20	5:54:09	43.5	dB      
12290	1/25/20	5:54:04	48.5	dB      
12289	1/25/20	5:53:59	50	dB      
12288	1/25/20	5:53:54	46	dB      
12287	1/25/20	5:53:49	44.6	dB      
12286	1/25/20	5:53:44	45.2	dB      
12285	1/25/20	5:53:39	45.8	dB      
12284	1/25/20	5:53:34	45.8	dB      
12283	1/25/20	5:53:29	48.1	dB      
12282	1/25/20	5:53:24	44.7	dB      
12281	1/25/20	5:53:19	43.3	dB      
12280	1/25/20	5:53:14	44.8	dB      
12279	1/25/20	5:53:09	43.4	dB      
12278	1/25/20	5:53:04	43.6	dB      
12277	1/25/20	5:52:59	51	dB      
12276	1/25/20	5:52:54	43.1	dB      
12275	1/25/20	5:52:49	43.3	dB      
12274	1/25/20	5:52:44	46.5	dB      
12273	1/25/20	5:52:39	44.2	dB      
12272	1/25/20	5:52:34	47.1	dB      
12271	1/25/20	5:52:29	49.5	dB      
12270	1/25/20	5:52:24	49.8	dB      
12269	1/25/20	5:52:19	46.3	dB      
12268	1/25/20	5:52:14	44.4	dB      
12267	1/25/20	5:52:09	47.6	dB      
12266	1/25/20	5:52:04	49.7	dB      
12265	1/25/20	5:51:59	44.5	dB      
12264	1/25/20	5:51:54	43.8	dB      
12263	1/25/20	5:51:49	48.8	dB      
12262	1/25/20	5:51:44	43.6	dB      
12261	1/25/20	5:51:39	43.6	dB      
12260	1/25/20	5:51:34	43.6	dB      
12259	1/25/20	5:51:29	41.9	dB      
12258	1/25/20	5:51:24	42.4	dB      
12257	1/25/20	5:51:19	41.6	dB      
12256	1/25/20	5:51:14	43.4	dB      
12255	1/25/20	5:51:09	43.5	dB      
12254	1/25/20	5:51:04	46.3	dB      
12253	1/25/20	5:50:59	45.9	dB      
12252	1/25/20	5:50:54	43.7	dB      
12251	1/25/20	5:50:49	42.6	dB      
12250	1/25/20	5:50:44	43.7	dB      
12249	1/25/20	5:50:39	44	dB      
12248	1/25/20	5:50:34	45.1	dB      
12247	1/25/20	5:50:29	47.2	dB      
12246	1/25/20	5:50:24	46.3	dB      
12245	1/25/20	5:50:19	46.5	dB      
12244	1/25/20	5:50:14	45.5	dB      
12243	1/25/20	5:50:09	43.6	dB      
12242	1/25/20	5:50:04	42.3	dB      
12241	1/25/20	5:49:59	42.8	dB      
12240	1/25/20	5:49:54	42.6	dB      
12239	1/25/20	5:49:49	42.7	dB      
12238	1/25/20	5:49:44	44.5	dB      
12237	1/25/20	5:49:39	43.3	dB      
12236	1/25/20	5:49:34	48.3	dB      
12235	1/25/20	5:49:29	46.4	dB      
12234	1/25/20	5:49:24	45.9	dB      
12233	1/25/20	5:49:19	47.9	dB      
12232	1/25/20	5:49:14	47.1	dB      
12231	1/25/20	5:49:09	44.8	dB      
12230	1/25/20	5:49:04	47	dB      
12229	1/25/20	5:48:59	56.2	dB      
12228	1/25/20	5:48:54	52.5	dB      
12227	1/25/20	5:48:49	50.3	dB      
12226	1/25/20	5:48:44	49.2	dB      
12225	1/25/20	5:48:39	46.8	dB      
12224	1/25/20	5:48:34	44.2	dB      
12223	1/25/20	5:48:29	42.3	dB      
12222	1/25/20	5:48:24	42.4	dB      
12221	1/25/20	5:48:19	42.6	dB      
12220	1/25/20	5:48:14	44.8	dB      
12219	1/25/20	5:48:09	44	dB      
12218	1/25/20	5:48:04	43.5	dB      
12217	1/25/20	5:47:59	45	dB      
12216	1/25/20	5:47:54	50.8	dB      
12215	1/25/20	5:47:49	56.2	dB      
12214	1/25/20	5:47:44	44.6	dB      
12213	1/25/20	5:47:39	42.8	dB      
12212	1/25/20	5:47:34	42.7	dB      
12211	1/25/20	5:47:29	42.4	dB      
12210	1/25/20	5:47:24	46.3	dB      
12209	1/25/20	5:47:19	45.5	dB      
12208	1/25/20	5:47:14	44.5	dB      
12207	1/25/20	5:47:09	47	dB      
12206	1/25/20	5:47:04	48.2	dB      
12205	1/25/20	5:46:59	50.2	dB      
12204	1/25/20	5:46:54	46.2	dB      
