Place	Date	Time	Value	Unit
238	2/11/20	22:58:34	45.2	dB      
239	2/11/20	22:58:39	45.8	dB      
240	2/11/20	22:58:44	45.4	dB      
241	2/11/20	22:58:49	46.2	dB      
242	2/11/20	22:58:54	49.3	dB      
243	2/11/20	22:58:59	47.2	dB      
244	2/11/20	22:59:04	47.7	dB      
245	2/11/20	22:59:09	49.2	dB      
246	2/11/20	22:59:14	45.9	dB      
247	2/11/20	22:59:19	45.5	dB      
248	2/11/20	22:59:24	48.2	dB      
249	2/11/20	22:59:29	46.9	dB      
250	2/11/20	22:59:34	44.6	dB      
251	2/11/20	22:59:39	43.6	dB      
252	2/11/20	22:59:44	44.1	dB      
253	2/11/20	22:59:49	45.8	dB      
254	2/11/20	22:59:54	45.5	dB      
255	2/11/20	22:59:59	47	dB      
256	2/11/20	23:00:04	45.1	dB      
257	2/11/20	23:00:09	44.9	dB      
258	2/11/20	23:00:14	44.7	dB      
259	2/11/20	23:00:19	45.8	dB      
260	2/11/20	23:00:24	46.5	dB      
261	2/11/20	23:00:29	46.2	dB      
262	2/11/20	23:00:34	45.7	dB      
263	2/11/20	23:00:39	44.8	dB      
264	2/11/20	23:00:44	45.4	dB      
265	2/11/20	23:00:49	47.5	dB      
266	2/11/20	23:00:54	45.9	dB      
267	2/11/20	23:00:59	45.8	dB      
268	2/11/20	23:01:04	43.7	dB      
269	2/11/20	23:01:09	43.6	dB      
270	2/11/20	23:01:14	44.3	dB      
271	2/11/20	23:01:19	44	dB      
272	2/11/20	23:01:24	44.6	dB      
273	2/11/20	23:01:29	43.2	dB      
274	2/11/20	23:01:34	42.2	dB      
275	2/11/20	23:01:39	42.7	dB      
276	2/11/20	23:01:44	43.8	dB      
277	2/11/20	23:01:49	43.4	dB      
278	2/11/20	23:01:54	42.7	dB      
279	2/11/20	23:01:59	42.9	dB      
280	2/11/20	23:02:04	42.6	dB      
281	2/11/20	23:02:09	43.8	dB      
282	2/11/20	23:02:14	47.8	dB      
283	2/11/20	23:02:19	44	dB      
284	2/11/20	23:02:24	46	dB      
285	2/11/20	23:02:29	41.9	dB      
286	2/11/20	23:02:34	42.3	dB      
287	2/11/20	23:02:39	42.2	dB      
288	2/11/20	23:02:44	44.2	dB      
289	2/11/20	23:02:49	43.5	dB      
290	2/11/20	23:02:54	44.7	dB      
291	2/11/20	23:02:59	45.3	dB      
292	2/11/20	23:03:04	44	dB      
293	2/11/20	23:03:09	46.2	dB      
294	2/11/20	23:03:14	43.2	dB      
295	2/11/20	23:03:19	42.6	dB      
296	2/11/20	23:03:24	43.3	dB      
297	2/11/20	23:03:29	43.8	dB      
298	2/11/20	23:03:34	43.4	dB      
299	2/11/20	23:03:39	42.9	dB      
300	2/11/20	23:03:44	42.7	dB      
301	2/11/20	23:03:49	43.8	dB      
302	2/11/20	23:03:54	45.6	dB      
303	2/11/20	23:03:59	45.8	dB      
304	2/11/20	23:04:04	45.1	dB      
305	2/11/20	23:04:09	43.6	dB      
306	2/11/20	23:04:14	46.1	dB      
307	2/11/20	23:04:19	46.5	dB      
308	2/11/20	23:04:24	44.4	dB      
309	2/11/20	23:04:29	45.4	dB      
310	2/11/20	23:04:34	46.6	dB      
311	2/11/20	23:04:39	54.2	dB      
312	2/11/20	23:04:44	45.2	dB      
313	2/11/20	23:04:49	43.9	dB      
314	2/11/20	23:04:54	44.1	dB      
315	2/11/20	23:04:59	44.2	dB      
316	2/11/20	23:05:04	44	dB      
317	2/11/20	23:05:09	42.7	dB      
318	2/11/20	23:05:14	43.4	dB      
319	2/11/20	23:05:19	42.7	dB      
320	2/11/20	23:05:24	41.8	dB      
321	2/11/20	23:05:29	44.7	dB      
322	2/11/20	23:05:34	44	dB      
323	2/11/20	23:05:39	43.5	dB      
324	2/11/20	23:05:44	43.7	dB      
325	2/11/20	23:05:49	46.8	dB      
326	2/11/20	23:05:54	41.4	dB      
327	2/11/20	23:05:59	42	dB      
328	2/11/20	23:06:04	41.7	dB      
329	2/11/20	23:06:09	46	dB      
330	2/11/20	23:06:14	42	dB      
331	2/11/20	23:06:19	41.5	dB      
332	2/11/20	23:06:24	41.2	dB      
333	2/11/20	23:06:29	41.4	dB      
334	2/11/20	23:06:34	41.6	dB      
335	2/11/20	23:06:39	41.5	dB      
336	2/11/20	23:06:44	42.6	dB      
337	2/11/20	23:06:49	41.5	dB      
338	2/11/20	23:06:54	40.9	dB      
339	2/11/20	23:06:59	41.3	dB      
340	2/11/20	23:07:04	41.6	dB      
341	2/11/20	23:07:09	42.5	dB      
342	2/11/20	23:07:14	46.9	dB      
343	2/11/20	23:07:19	43.8	dB      
344	2/11/20	23:07:24	44.6	dB      
345	2/11/20	23:07:29	45	dB      
346	2/11/20	23:07:34	45	dB      
347	2/11/20	23:07:39	43.9	dB      
348	2/11/20	23:07:44	44.9	dB      
349	2/11/20	23:07:49	45.1	dB      
350	2/11/20	23:07:54	44.4	dB      
351	2/11/20	23:07:59	45	dB      
352	2/11/20	23:08:04	44.9	dB      
353	2/11/20	23:08:09	45.4	dB      
354	2/11/20	23:08:14	45.1	dB      
355	2/11/20	23:08:19	46.1	dB      
356	2/11/20	23:08:24	47.8	dB      
357	2/11/20	23:08:29	59	dB      
358	2/11/20	23:08:34	48.1	dB      
359	2/11/20	23:08:39	45.6	dB      
360	2/11/20	23:08:44	43.8	dB      
361	2/11/20	23:08:49	46.7	dB      
362	2/11/20	23:08:54	46.5	dB      
363	2/11/20	23:08:59	48	dB      
364	2/11/20	23:09:04	46.8	dB      
365	2/11/20	23:09:09	46.7	dB      
366	2/11/20	23:09:14	47.4	dB      
367	2/11/20	23:09:19	45.8	dB      
368	2/11/20	23:09:24	50.7	dB      
369	2/11/20	23:09:29	48.8	dB      
370	2/11/20	23:09:34	47.2	dB      
371	2/11/20	23:09:39	46.7	dB      
372	2/11/20	23:09:44	47.3	dB      
373	2/11/20	23:09:49	45.7	dB      
374	2/11/20	23:09:54	45.6	dB      
375	2/11/20	23:09:59	45.1	dB      
376	2/11/20	23:10:04	45.3	dB      
377	2/11/20	23:10:09	45.6	dB      
378	2/11/20	23:10:14	45.6	dB      
379	2/11/20	23:10:19	45.6	dB      
380	2/11/20	23:10:24	45	dB      
381	2/11/20	23:10:29	45	dB      
382	2/11/20	23:10:34	46.6	dB      
383	2/11/20	23:10:39	48.8	dB      
384	2/11/20	23:10:44	47.5	dB      
385	2/11/20	23:10:49	47.3	dB      
386	2/11/20	23:10:54	46	dB      
387	2/11/20	23:10:59	45.4	dB      
388	2/11/20	23:11:04	45.5	dB      
389	2/11/20	23:11:09	44.8	dB      
390	2/11/20	23:11:14	46.5	dB      
391	2/11/20	23:11:19	47.1	dB      
392	2/11/20	23:11:24	48.3	dB      
393	2/11/20	23:11:29	47.3	dB      
394	2/11/20	23:11:34	46.3	dB      
395	2/11/20	23:11:39	46.1	dB      
396	2/11/20	23:11:44	45.7	dB      
397	2/11/20	23:11:49	45.3	dB      
398	2/11/20	23:11:54	45.3	dB      
399	2/11/20	23:11:59	46.5	dB      
400	2/11/20	23:12:04	46.2	dB      
401	2/11/20	23:12:09	46.4	dB      
402	2/11/20	23:12:14	46.8	dB      
403	2/11/20	23:12:19	46.6	dB      
404	2/11/20	23:12:24	46.8	dB      
405	2/11/20	23:12:29	45.2	dB      
406	2/11/20	23:12:34	44.6	dB      
407	2/11/20	23:12:39	45.5	dB      
408	2/11/20	23:12:44	46.2	dB      
409	2/11/20	23:12:49	45.5	dB      
410	2/11/20	23:12:54	46.1	dB      
411	2/11/20	23:12:59	46.1	dB      
412	2/11/20	23:13:04	45.1	dB      
413	2/11/20	23:13:09	46.9	dB      
414	2/11/20	23:13:14	45	dB      
415	2/11/20	23:13:19	45.4	dB      
416	2/11/20	23:13:24	46.3	dB      
417	2/11/20	23:13:29	50.7	dB      
418	2/11/20	23:13:34	45.7	dB      
419	2/11/20	23:13:39	45.2	dB      
420	2/11/20	23:13:44	45.3	dB      
421	2/11/20	23:13:49	45.7	dB      
422	2/11/20	23:13:54	45.4	dB      
423	2/11/20	23:13:59	45	dB      
424	2/11/20	23:14:04	45.5	dB      
425	2/11/20	23:14:09	45.7	dB      
426	2/11/20	23:14:14	46.4	dB      
427	2/11/20	23:14:19	46.2	dB      
428	2/11/20	23:14:24	44.2	dB      
429	2/11/20	23:14:29	43.8	dB      
430	2/11/20	23:14:34	44.1	dB      
431	2/11/20	23:14:39	45.2	dB      
432	2/11/20	23:14:44	44.4	dB      
433	2/11/20	23:14:49	44.3	dB      
434	2/11/20	23:14:54	45.1	dB      
435	2/11/20	23:14:59	45.7	dB      
436	2/11/20	23:15:04	47.2	dB      
437	2/11/20	23:15:09	48.7	dB      
438	2/11/20	23:15:14	45	dB      
439	2/11/20	23:15:19	44.4	dB      
440	2/11/20	23:15:24	48.9	dB      
441	2/11/20	23:15:29	44.5	dB      
442	2/11/20	23:15:34	46.2	dB      
443	2/11/20	23:15:39	44.7	dB      
444	2/11/20	23:15:44	43.9	dB      
445	2/11/20	23:15:49	43.8	dB      
446	2/11/20	23:15:54	43.6	dB      
447	2/11/20	23:15:59	43.4	dB      
448	2/11/20	23:16:04	43.5	dB      
449	2/11/20	23:16:09	44.1	dB      
450	2/11/20	23:16:14	44.3	dB      
451	2/11/20	23:16:19	45.4	dB      
452	2/11/20	23:16:24	46.1	dB      
453	2/11/20	23:16:29	46	dB      
454	2/11/20	23:16:34	44.4	dB      
455	2/11/20	23:16:39	45.4	dB      
456	2/11/20	23:16:44	46.6	dB      
457	2/11/20	23:16:49	44.4	dB      
458	2/11/20	23:16:54	43.5	dB      
459	2/11/20	23:16:59	44.4	dB      
460	2/11/20	23:17:04	45.3	dB      
461	2/11/20	23:17:09	45.4	dB      
462	2/11/20	23:17:14	47.3	dB      
463	2/11/20	23:17:19	46.9	dB      
464	2/11/20	23:17:24	46.4	dB      
465	2/11/20	23:17:29	46.1	dB      
466	2/11/20	23:17:34	44.8	dB      
467	2/11/20	23:17:39	45.7	dB      
468	2/11/20	23:17:44	44.9	dB      
469	2/11/20	23:17:49	45.7	dB      
470	2/11/20	23:17:54	45.7	dB      
471	2/11/20	23:17:59	47.1	dB      
472	2/11/20	23:18:04	46.3	dB      
473	2/11/20	23:18:09	46.3	dB      
474	2/11/20	23:18:14	46.7	dB      
475	2/11/20	23:18:19	46.2	dB      
476	2/11/20	23:18:24	47.5	dB      
477	2/11/20	23:18:29	47	dB      
478	2/11/20	23:18:34	49.8	dB      
479	2/11/20	23:18:39	51.4	dB      
480	2/11/20	23:18:44	46.4	dB      
481	2/11/20	23:18:49	45.3	dB      
482	2/11/20	23:18:54	45.1	dB      
483	2/11/20	23:18:59	45.7	dB      
484	2/11/20	23:19:04	45.7	dB      
485	2/11/20	23:19:09	45.5	dB      
486	2/11/20	23:19:14	43.6	dB      
487	2/11/20	23:19:19	44	dB      
488	2/11/20	23:19:24	43.6	dB      
489	2/11/20	23:19:29	43.1	dB      
490	2/11/20	23:19:34	44.7	dB      
491	2/11/20	23:19:39	43.6	dB      
492	2/11/20	23:19:44	43.2	dB      
493	2/11/20	23:19:49	43.3	dB      
494	2/11/20	23:19:54	43.7	dB      
495	2/11/20	23:19:59	43.3	dB      
496	2/11/20	23:20:04	42.5	dB      
497	2/11/20	23:20:09	43.6	dB      
498	2/11/20	23:20:14	44.8	dB      
499	2/11/20	23:20:19	44.1	dB      
500	2/11/20	23:20:24	47.6	dB      
501	2/11/20	23:20:29	53	dB      
502	2/11/20	23:20:34	47.5	dB      
503	2/11/20	23:20:39	45.6	dB      
504	2/11/20	23:20:44	46.3	dB      
505	2/11/20	23:20:49	44.7	dB      
506	2/11/20	23:20:54	44	dB      
507	2/11/20	23:20:59	43.9	dB      
508	2/11/20	23:21:04	44.2	dB      
