Place	Date	Time	Value	Unit
18724	2/3/20	5:48:40	43.3	dB      
18723	2/3/20	5:48:35	44.2	dB      
18722	2/3/20	5:48:30	44.6	dB      
18721	2/3/20	5:48:25	44.1	dB      
18720	2/3/20	5:48:20	42.1	dB      
18719	2/3/20	5:48:15	45.3	dB      
18718	2/3/20	5:48:10	64.3	dB      
18717	2/3/20	5:48:05	49.7	dB      
18716	2/3/20	5:48:00	45.7	dB      
18715	2/3/20	5:47:55	43.7	dB      
18714	2/3/20	5:47:50	45.1	dB      
18713	2/3/20	5:47:45	41.3	dB      
18712	2/3/20	5:47:40	42.1	dB      
18711	2/3/20	5:47:35	52.4	dB      
18710	2/3/20	5:47:30	47.1	dB      
18709	2/3/20	5:47:25	43.8	dB      
18708	2/3/20	5:47:20	42.8	dB      
18707	2/3/20	5:47:15	44.7	dB      
18706	2/3/20	5:47:10	45.5	dB      
18705	2/3/20	5:47:05	46	dB      
18704	2/3/20	5:47:00	44.2	dB      
18703	2/3/20	5:46:55	44	dB      
18702	2/3/20	5:46:50	44.2	dB      
18701	2/3/20	5:46:45	42.4	dB      
18700	2/3/20	5:46:40	44.5	dB      
18699	2/3/20	5:46:35	42.1	dB      
18698	2/3/20	5:46:30	44.6	dB      
18697	2/3/20	5:46:25	42.4	dB      
18696	2/3/20	5:46:20	44.8	dB      
18695	2/3/20	5:46:15	43.7	dB      
18694	2/3/20	5:46:10	43.8	dB      
18693	2/3/20	5:46:05	42.2	dB      
18692	2/3/20	5:46:00	41.6	dB      
18691	2/3/20	5:45:55	41.4	dB      
18690	2/3/20	5:45:50	41.9	dB      
18689	2/3/20	5:45:45	47.7	dB      
18688	2/3/20	5:45:40	46	dB      
18687	2/3/20	5:45:35	43.7	dB      
18686	2/3/20	5:45:30	46.4	dB      
18685	2/3/20	5:45:25	43.5	dB      
18684	2/3/20	5:45:20	47.1	dB      
18683	2/3/20	5:45:15	49	dB      
18682	2/3/20	5:45:10	45.5	dB      
18681	2/3/20	5:45:05	42.4	dB      
18680	2/3/20	5:45:00	42.5	dB      
18679	2/3/20	5:44:55	43.8	dB      
18678	2/3/20	5:44:50	42.6	dB      
18677	2/3/20	5:44:45	42.6	dB      
18676	2/3/20	5:44:40	41.1	dB      
18675	2/3/20	5:44:35	47.7	dB      
18674	2/3/20	5:44:30	47.5	dB      
18673	2/3/20	5:44:25	60.1	dB      
18672	2/3/20	5:44:20	51.4	dB      
18671	2/3/20	5:44:15	45.8	dB      
18670	2/3/20	5:44:10	43.9	dB      
18669	2/3/20	5:44:05	45.2	dB      
18668	2/3/20	5:44:00	43.9	dB      
18667	2/3/20	5:43:55	45.1	dB      
18666	2/3/20	5:43:50	43.4	dB      
18665	2/3/20	5:43:45	41.6	dB      
18664	2/3/20	5:43:40	47	dB      
18663	2/3/20	5:43:35	43.4	dB      
18662	2/3/20	5:43:30	45.1	dB      
18661	2/3/20	5:43:25	42.9	dB      
18660	2/3/20	5:43:20	43	dB      
18659	2/3/20	5:43:15	45.7	dB      
18658	2/3/20	5:43:10	42.7	dB      
18657	2/3/20	5:43:05	43.7	dB      
18656	2/3/20	5:43:00	45.2	dB      
18655	2/3/20	5:42:55	43.8	dB      
18654	2/3/20	5:42:50	41.6	dB      
18653	2/3/20	5:42:45	40.1	dB      
18652	2/3/20	5:42:40	40.8	dB      
18651	2/3/20	5:42:35	40.6	dB      
18650	2/3/20	5:42:30	40.6	dB      
18649	2/3/20	5:42:25	41	dB      
18648	2/3/20	5:42:20	45.7	dB      
18647	2/3/20	5:42:15	41.8	dB      
18646	2/3/20	5:42:10	41.8	dB      
18645	2/3/20	5:42:05	44.3	dB      
18644	2/3/20	5:42:00	45.2	dB      
18643	2/3/20	5:41:55	47.2	dB      
18642	2/3/20	5:41:50	43.2	dB      
18641	2/3/20	5:41:45	42.5	dB      
18640	2/3/20	5:41:40	44.9	dB      
18639	2/3/20	5:41:35	46.2	dB      
18638	2/3/20	5:41:30	43.7	dB      
18637	2/3/20	5:41:25	41.8	dB      
18636	2/3/20	5:41:20	40.9	dB      
18635	2/3/20	5:41:15	44.8	dB      
18634	2/3/20	5:41:10	52.8	dB      
18633	2/3/20	5:41:05	49.8	dB      
18632	2/3/20	5:41:00	47	dB      
18631	2/3/20	5:40:55	43.4	dB      
18630	2/3/20	5:40:50	41.9	dB      
18629	2/3/20	5:40:45	42.2	dB      
18628	2/3/20	5:40:40	42.8	dB      
18627	2/3/20	5:40:35	43	dB      
18626	2/3/20	5:40:30	42	dB      
18625	2/3/20	5:40:25	43.2	dB      
18624	2/3/20	5:40:20	43.2	dB      
18623	2/3/20	5:40:15	44.6	dB      
18622	2/3/20	5:40:10	51.3	dB      
18621	2/3/20	5:40:05	43.1	dB      
18620	2/3/20	5:40:00	46.6	dB      
18619	2/3/20	5:39:55	48	dB      
18618	2/3/20	5:39:50	54.1	dB      
18617	2/3/20	5:39:45	59.9	dB      
18616	2/3/20	5:39:40	58.1	dB      
18615	2/3/20	5:39:35	54.7	dB      
18614	2/3/20	5:39:30	50.4	dB      
18613	2/3/20	5:39:25	53.2	dB      
18612	2/3/20	5:39:20	52.9	dB      
18611	2/3/20	5:39:15	44.2	dB      
18610	2/3/20	5:39:10	41.6	dB      
18609	2/3/20	5:39:05	41.9	dB      
18608	2/3/20	5:39:00	43.3	dB      
18607	2/3/20	5:38:55	41.8	dB      
18606	2/3/20	5:38:50	45.5	dB      
18605	2/3/20	5:38:45	61.1	dB      
18604	2/3/20	5:38:40	47.3	dB      
18603	2/3/20	5:38:35	41.6	dB      
18602	2/3/20	5:38:30	43.5	dB      
18601	2/3/20	5:38:25	41.3	dB      
18600	2/3/20	5:38:20	41.6	dB      
18599	2/3/20	5:38:15	42.6	dB      
18598	2/3/20	5:38:10	45.3	dB      
18597	2/3/20	5:38:05	46.2	dB      
18596	2/3/20	5:38:00	45.2	dB      
18595	2/3/20	5:37:55	45.6	dB      
18594	2/3/20	5:37:50	42.8	dB      
18593	2/3/20	5:37:45	43.2	dB      
18592	2/3/20	5:37:40	45.7	dB      
18591	2/3/20	5:37:35	46.4	dB      
18590	2/3/20	5:37:30	41.2	dB      
18589	2/3/20	5:37:25	40.3	dB      
18588	2/3/20	5:37:20	40.4	dB      
18587	2/3/20	5:37:15	41.6	dB      
18586	2/3/20	5:37:10	43.4	dB      
18585	2/3/20	5:37:05	45.2	dB      
18584	2/3/20	5:37:00	41.9	dB      
18583	2/3/20	5:36:55	49.2	dB      
18582	2/3/20	5:36:50	43.1	dB      
18581	2/3/20	5:36:45	41.3	dB      
18580	2/3/20	5:36:40	41.3	dB      
18579	2/3/20	5:36:35	44.2	dB      
18578	2/3/20	5:36:30	44	dB      
18577	2/3/20	5:36:25	43.2	dB      
18576	2/3/20	5:36:20	43.8	dB      
18575	2/3/20	5:36:15	48.3	dB      
18574	2/3/20	5:36:10	44.8	dB      
18573	2/3/20	5:36:05	46.1	dB      
18572	2/3/20	5:36:00	42.2	dB      
18571	2/3/20	5:35:55	41.5	dB      
18570	2/3/20	5:35:50	43.5	dB      
18569	2/3/20	5:35:45	42.8	dB      
18568	2/3/20	5:35:40	41.8	dB      
18567	2/3/20	5:35:35	42	dB      
18566	2/3/20	5:35:30	45.2	dB      
18565	2/3/20	5:35:25	40.9	dB      
18564	2/3/20	5:35:20	43.3	dB      
18563	2/3/20	5:35:15	44.4	dB      
18562	2/3/20	5:35:10	46.2	dB      
18561	2/3/20	5:35:05	41.7	dB      
18560	2/3/20	5:35:00	42.1	dB      
18559	2/3/20	5:34:55	41.3	dB      
18558	2/3/20	5:34:50	41.7	dB      
18557	2/3/20	5:34:45	41.6	dB      
18556	2/3/20	5:34:40	43.4	dB      
18555	2/3/20	5:34:35	43.6	dB      
18554	2/3/20	5:34:30	43.8	dB      
18553	2/3/20	5:34:25	49.3	dB      
18552	2/3/20	5:34:20	47.6	dB      
18551	2/3/20	5:34:15	46.8	dB      
18550	2/3/20	5:34:10	42.5	dB      
18549	2/3/20	5:34:05	43.6	dB      
18548	2/3/20	5:34:00	43.9	dB      
18547	2/3/20	5:33:55	45.4	dB      
18546	2/3/20	5:33:50	41.7	dB      
18545	2/3/20	5:33:45	47	dB      
18544	2/3/20	5:33:40	46.5	dB      
18543	2/3/20	5:33:35	46.4	dB      
18542	2/3/20	5:33:30	43.9	dB      
18541	2/3/20	5:33:25	44.2	dB      
18540	2/3/20	5:33:20	44.5	dB      
18539	2/3/20	5:33:15	43.6	dB      
18538	2/3/20	5:33:10	42.5	dB      
18537	2/3/20	5:33:05	43.2	dB      
18536	2/3/20	5:33:00	42.8	dB      
18535	2/3/20	5:32:55	42.4	dB      
18534	2/3/20	5:32:50	46.8	dB      
18533	2/3/20	5:32:45	50.2	dB      
