Time (Date hh:mm:ss.ms),LEQ dBdB-A ,Lmin dBdB-A ,L10 dBdB-A ,Lmax dBdB-A ,L90 dBdB-A ,L50 dBdB-A ,
2020/03/13 13:50:11.464,68.795786 ,63.884706 ,70.124706 ,82.784706 ,65.484706 ,68.204706 ,
2020/03/13 14:00:11.488,67.052276 ,63.884706 ,68.347206 ,79.384706 ,65.257206 ,66.596206 ,
2020/03/13 14:10:11.512,66.352769 ,63.284706 ,67.786706 ,75.484706 ,64.750706 ,65.854706 ,
2020/03/13 14:20:11.535,68.238213 ,64.084706 ,69.899206 ,74.984706 ,65.349206 ,68.170206 ,
2020/03/13 14:30:11.559,69.387489 ,65.984706 ,70.336206 ,80.584706 ,67.753206 ,68.983206 ,
2020/03/13 14:40:11.582,69.261325 ,66.484706 ,70.426706 ,78.684706 ,67.758706 ,68.862706 ,
2020/03/13 14:50:11.606,69.374437 ,66.984706 ,70.388206 ,81.284706 ,68.252206 ,69.053206 ,
2020/03/13 15:00:11.630,69.122826 ,66.684706 ,69.832706 ,80.884706 ,67.960706 ,68.792706 ,
2020/03/13 15:10:11.653,69.605721 ,66.584706 ,71.078706 ,84.184706 ,68.042706 ,68.834706 ,
2020/03/13 15:20:11.677,69.111352 ,66.284706 ,70.361206 ,77.784706 ,67.788206 ,68.701206 ,
2020/03/13 15:30:11.700,68.240607 ,64.784706 ,69.215206 ,82.484706 ,65.955206 ,67.422206 ,
2020/03/13 15:40:11.724,68.038507 ,64.984706 ,69.222206 ,77.284706 ,66.797206 ,67.573206 ,
2020/03/13 15:50:11.748,67.708507 ,65.384706 ,68.469706 ,78.584706 ,66.719706 ,67.559706 ,
2020/03/13 16:00:11.771,68.950654 ,65.984706 ,69.829206 ,78.984706 ,67.666206 ,68.696206 ,
2020/03/13 16:10:11.795,69.303712 ,66.884706 ,69.874706 ,75.184706 ,68.598706 ,69.170706 ,
2020/03/13 16:20:11.818,69.496194 ,66.484706 ,70.377206 ,81.584706 ,67.964206 ,68.980206 ,
2020/03/13 16:30:11.842,69.527324 ,66.684706 ,70.517706 ,79.984706 ,67.867706 ,69.033706 ,
2020/03/13 16:40:11.866,68.825997 ,65.884706 ,69.739706 ,79.684706 ,67.299706 ,68.153706 ,
2020/03/13 16:50:11.889,69.137144 ,66.484706 ,70.189706 ,73.384706 ,68.083706 ,68.893706 ,
2020/03/13 17:00:11.913,68.652821 ,65.684706 ,69.768206 ,74.184706 ,67.277206 ,68.602206 ,
2020/03/13 17:10:11.936,68.368444 ,65.584706 ,69.417706 ,77.784706 ,66.873706 ,68.251706 ,
2020/03/13 17:20:11.960,68.460712 ,65.184706 ,69.730206 ,78.384706 ,66.847206 ,67.963206 ,
2020/03/13 17:30:11.984,68.707683 ,65.584706 ,69.732706 ,81.284706 ,67.428706 ,68.324706 ,
2020/03/13 17:40:12.007,67.368012 ,63.884706 ,69.071706 ,77.584706 ,65.459706 ,67.007706 ,
2020/03/13 17:50:12.031,67.257090 ,64.184706 ,68.133206 ,83.984706 ,65.868206 ,66.925206 ,
2020/03/13 18:00:12.054,65.989500 ,63.384706 ,67.041206 ,77.184706 ,64.687206 ,65.543206 ,
2020/03/13 18:10:12.078,66.098738 ,63.284706 ,67.299206 ,73.884706 ,64.814206 ,65.808206 ,
2020/03/13 18:20:12.102,67.065647 ,63.684706 ,68.699206 ,77.984706 ,65.102206 ,66.410206 ,
2020/03/13 18:30:12.125,66.918129 ,63.684706 ,67.976706 ,79.084706 ,65.272706 ,66.416706 ,
2020/03/13 18:40:12.149,67.635891 ,64.184706 ,68.815706 ,85.884706 ,65.575706 ,66.709706 ,
2020/03/13 18:50:12.172,66.282931 ,63.084706 ,67.336706 ,75.784706 ,64.536706 ,65.768706 ,
2020/03/13 19:00:12.196,68.350391 ,64.184706 ,68.862206 ,81.284706 ,66.324206 ,67.593206 ,
2020/03/13 19:10:12.220,66.904157 ,64.184706 ,67.776706 ,78.684706 ,65.536706 ,66.432706 ,
2020/03/13 19:20:12.243,68.009651 ,64.584706 ,68.982706 ,84.584706 ,66.058706 ,67.090706 ,
2020/03/13 19:30:12.267,67.564188 ,62.184706 ,69.039206 ,83.084706 ,64.564206 ,66.354206 ,
2020/03/13 19:40:12.290,64.598604 ,60.484706 ,66.182206 ,74.384706 ,62.647206 ,63.960206 ,
2020/03/13 19:50:12.314,63.994117 ,60.484706 ,65.334706 ,72.184706 ,62.134706 ,63.434706 ,
2020/03/13 20:00:12.338,66.838046 ,61.484706 ,68.601206 ,76.384706 ,63.414206 ,66.473206 ,
2020/03/13 20:10:12.361,67.154529 ,63.784706 ,67.849706 ,80.084706 ,65.581706 ,66.841706 ,
2020/03/13 20:20:12.385,67.144188 ,64.384706 ,68.367206 ,75.784706 ,65.888206 ,66.759206 ,
2020/03/13 20:30:12.408,67.123422 ,63.884706 ,68.604206 ,73.784706 ,65.298206 ,66.777206 ,
2020/03/13 20:40:12.432,67.162507 ,64.384706 ,68.272706 ,73.784706 ,65.864706 ,66.872706 ,
2020/03/13 20:50:12.456,67.805156 ,64.884706 ,68.682706 ,86.784706 ,66.550706 ,67.370706 ,
2020/03/13 21:00:12.479,67.550280 ,64.684706 ,68.809206 ,76.484706 ,66.308206 ,67.162206 ,
2020/03/13 21:10:12.503,67.774069 ,64.884706 ,69.407706 ,72.984706 ,66.059706 ,67.463706 ,
2020/03/13 21:20:12.526,69.687670 ,64.384706 ,69.824206 ,92.384706 ,66.086206 ,67.688206 ,
2020/03/13 21:30:12.550,67.524241 ,63.784706 ,69.061706 ,73.084706 ,65.953706 ,67.211706 ,
2020/03/13 21:40:12.574,66.974682 ,63.184706 ,67.879706 ,74.284706 ,65.305706 ,67.099706 ,
2020/03/13 21:50:12.597,67.325237 ,64.884706 ,68.184706 ,71.084706 ,66.384706 ,67.304706 ,
2020/03/13 22:00:12.621,64.965250 ,60.684706 ,66.437706 ,85.984706 ,62.111706 ,63.553706 ,
2020/03/13 22:10:12.644,66.046057 ,61.284706 ,67.332206 ,80.684706 ,63.457206 ,65.162206 ,
2020/03/13 22:20:12.668,65.942639 ,63.484706 ,67.084206 ,73.584706 ,64.573206 ,65.545206 ,
2020/03/13 22:30:12.692,65.854350 ,60.384706 ,67.792706 ,81.784706 ,61.648706 ,63.952706 ,
2020/03/13 22:40:12.715,63.803539 ,59.984706 ,65.074206 ,74.584706 ,61.512206 ,63.156206 ,
2020/03/13 22:50:12.739,64.964475 ,60.484706 ,65.697206 ,77.384706 ,62.217206 ,63.522206 ,
2020/03/13 23:00:12.762,64.765218 ,61.884706 ,65.988206 ,75.584706 ,63.167206 ,64.259206 ,
2020/03/13 23:10:12.786,66.096703 ,62.684706 ,67.032206 ,78.084706 ,64.332206 ,65.277206 ,
2020/03/13 23:20:12.810,67.134142 ,62.584706 ,68.608206 ,80.984706 ,63.718206 ,65.185206 ,
2020/03/13 23:30:12.833,64.854835 ,59.784706 ,65.894706 ,85.484706 ,61.274706 ,63.474706 ,
2020/03/13 23:40:12.857,64.215940 ,58.984706 ,65.384706 ,77.884706 ,62.040706 ,63.560706 ,
2020/03/13 23:50:12.880,63.459115 ,58.284706 ,65.417206 ,80.984706 ,59.990206 ,62.000206 ,
2020/03/14 00:00:12.904,61.444236 ,57.684706 ,63.041206 ,78.584706 ,59.149206 ,60.539206 ,
2020/03/14 00:10:12.927,60.829059 ,56.984706 ,62.268206 ,69.784706 ,58.972206 ,60.414206 ,
2020/03/14 00:20:12.951,62.726973 ,56.984706 ,63.689706 ,81.884706 ,58.805706 ,60.137706 ,
2020/03/14 00:30:12.975,61.235417 ,57.284706 ,62.927206 ,71.584706 ,58.692206 ,59.902206 ,
2020/03/14 00:40:12.998,61.311287 ,57.284706 ,62.920706 ,72.384706 ,59.072706 ,60.944706 ,
2020/03/14 00:50:13.022,61.961322 ,57.984706 ,63.231706 ,69.384706 ,60.411706 ,61.539706 ,
2020/03/14 01:00:13.045,68.377454 ,58.084706 ,71.128206 ,81.684706 ,59.523206 ,62.266206 ,
2020/03/14 01:10:13.069,60.510316 ,57.184706 ,62.635706 ,72.184706 ,58.453706 ,59.677706 ,
2020/03/14 01:20:13.093,59.606666 ,56.484706 ,60.514706 ,72.584706 ,57.854706 ,58.974706 ,
2020/03/14 01:30:13.116,62.229112 ,56.884706 ,63.803706 ,78.984706 ,58.463706 ,59.531706 ,
2020/03/14 01:40:13.140,61.357821 ,56.884706 ,62.944706 ,75.884706 ,58.240706 ,59.752706 ,
2020/03/14 01:50:13.163,65.937629 ,57.684706 ,65.170206 ,90.684706 ,59.310206 ,61.068206 ,
2020/03/14 02:00:13.187,60.499460 ,56.284706 ,62.470206 ,72.584706 ,58.086206 ,59.319206 ,
2020/03/14 02:10:13.211,61.481348 ,56.484706 ,63.174706 ,72.484706 ,57.994706 ,59.326706 ,
2020/03/14 02:20:13.234,60.233456 ,55.684706 ,62.436206 ,71.884706 ,57.781206 ,58.712206 ,
2020/03/14 02:30:13.258,60.283049 ,55.484706 ,62.307206 ,72.584706 ,57.722206 ,59.032206 ,
2020/03/14 02:40:13.281,61.103914 ,56.484706 ,61.728206 ,82.784706 ,57.969206 ,59.043206 ,
2020/03/14 02:50:13.305,61.056114 ,56.584706 ,62.357206 ,80.784706 ,58.287206 ,59.397206 ,
2020/03/14 03:00:13.329,60.033754 ,56.184706 ,61.552206 ,77.484706 ,57.304206 ,58.366206 ,
2020/03/14 03:10:13.352,59.335516 ,56.484706 ,60.250706 ,68.384706 ,57.766706 ,58.870706 ,
2020/03/14 03:20:13.376,63.978673 ,56.184706 ,66.566706 ,76.584706 ,57.730706 ,59.234706 ,
2020/03/14 03:30:13.399,59.664268 ,56.384706 ,60.394706 ,72.384706 ,57.790706 ,58.534706 ,
2020/03/14 03:40:13.423,61.412687 ,56.684706 ,62.978706 ,73.484706 ,57.986706 ,59.234706 ,
2020/03/14 03:50:13.447,62.093520 ,56.884706 ,64.283206 ,78.384706 ,58.424206 ,59.747206 ,
2020/03/14 04:00:13.470,62.479671 ,56.584706 ,62.849706 ,80.084706 ,58.111706 ,59.141706 ,
2020/03/14 04:10:13.494,59.656048 ,56.384706 ,60.007206 ,74.484706 ,57.837206 ,58.767206 ,
2020/03/14 04:20:13.517,64.926974 ,56.784706 ,64.452206 ,84.684706 ,58.284206 ,59.312206 ,
2020/03/14 04:30:13.541,61.047030 ,57.184706 ,63.135206 ,73.684706 ,58.707206 ,59.568206 ,
2020/03/14 04:40:13.565,60.866800 ,57.084706 ,62.826206 ,71.184706 ,58.532206 ,59.436206 ,
2020/03/14 04:50:13.588,61.074008 ,57.084706 ,61.292206 ,78.784706 ,58.562206 ,59.537206 ,
2020/03/14 05:00:13.612,61.377145 ,57.584706 ,63.739706 ,75.084706 ,58.799706 ,59.839706 ,
2020/03/14 05:10:13.635,67.329684 ,57.584706 ,71.890706 ,84.184706 ,59.382706 ,61.506706 ,
2020/03/14 05:20:13.659,64.285486 ,58.484706 ,65.750706 ,81.384706 ,60.066706 ,61.438706 ,
2020/03/14 05:30:13.683,66.546972 ,59.284706 ,69.672706 ,81.984706 ,60.840706 ,62.568706 ,
2020/03/14 05:40:13.706,68.912696 ,59.484706 ,72.477206 ,86.384706 ,61.308206 ,64.812206 ,
2020/03/14 05:50:13.730,68.277707 ,59.484706 ,71.072706 ,84.484706 ,61.216706 ,64.128706 ,
2020/03/14 06:00:13.753,67.631523 ,59.384706 ,72.620206 ,81.184706 ,61.213206 ,63.270206 ,
2020/03/14 06:10:13.777,70.384247 ,60.284706 ,74.655706 ,82.984706 ,62.045706 ,66.119706 ,
2020/03/14 06:20:13.801,69.919266 ,61.384706 ,74.437706 ,87.284706 ,63.101706 ,64.409706 ,
2020/03/14 06:30:13.824,67.121388 ,61.684706 ,69.139706 ,81.984706 ,63.189706 ,64.549706 ,
2020/03/14 06:40:13.848,68.893559 ,60.784706 ,73.099706 ,84.084706 ,62.393706 ,64.211706 ,
2020/03/14 06:50:13.871,69.028153 ,61.884706 ,73.103206 ,84.984706 ,63.453206 ,64.997206 ,
2020/03/14 07:00:13.895,68.708322 ,61.384706 ,72.743206 ,82.284706 ,62.825206 ,65.390206 ,
2020/03/14 07:10:13.919,70.129489 ,61.184706 ,74.731206 ,82.984706 ,62.446206 ,64.903206 ,
2020/03/14 07:20:13.942,67.549045 ,61.184706 ,70.234706 ,82.184706 ,62.494706 ,63.934706 ,
2020/03/14 07:30:13.966,68.920040 ,61.384706 ,70.817706 ,84.184706 ,63.445706 ,65.191706 ,
2020/03/14 07:40:13.989,67.747308 ,63.484706 ,69.040706 ,85.684706 ,65.008706 ,66.016706 ,
2020/03/14 07:50:14.013,69.377318 ,63.584706 ,73.327206 ,81.684706 ,65.218206 ,66.331206 ,
2020/03/14 08:00:14.037,71.433201 ,65.584706 ,74.525706 ,82.784706 ,67.225706 ,69.415706 ,
2020/03/14 08:10:14.060,71.460533 ,65.084706 ,74.986206 ,83.984706 ,66.877206 ,68.467206 ,
2020/03/14 08:20:14.084,73.436845 ,64.684706 ,76.435206 ,84.284706 ,66.418206 ,72.937206 ,
2020/03/14 08:30:14.107,74.992892 ,69.484706 ,77.484206 ,86.984706 ,72.160206 ,73.975206 ,
2020/03/14 08:40:14.131,74.660861 ,66.884706 ,76.947706 ,83.684706 ,70.377706 ,74.027706 ,
2020/03/14 08:50:14.155,73.531915 ,65.984706 ,75.353206 ,95.584706 ,67.943206 ,70.166206 ,
2020/03/14 09:00:14.178,71.321238 ,65.684706 ,74.316206 ,82.984706 ,67.644206 ,69.312206 ,
2020/03/14 09:10:14.202,72.441580 ,64.884706 ,76.027206 ,83.884706 ,67.942206 ,70.087206 ,
2020/03/14 09:20:14.225,72.238930 ,67.084706 ,75.141706 ,83.484706 ,68.533706 ,70.539706 ,
2020/03/14 09:30:14.249,73.197409 ,68.184706 ,76.599206 ,84.784706 ,69.338206 ,70.708206 ,
2020/03/14 09:40:14.273,71.271935 ,67.784706 ,71.480706 ,84.784706 ,69.168706 ,69.848706 ,
2020/03/14 09:50:14.296,68.900248 ,66.284706 ,69.951706 ,76.484706 ,67.707706 ,68.499706 ,
2020/03/14 10:00:14.320,71.276738 ,66.984706 ,74.118706 ,84.184706 ,68.198706 ,68.790706 ,
2020/03/14 10:10:14.343,72.040141 ,66.084706 ,75.301206 ,82.684706 ,68.745206 ,70.235206 ,
2020/03/14 10:20:14.367,72.651726 ,67.884706 ,74.863206 ,95.484706 ,69.288206 ,70.180206 ,
2020/03/14 10:30:14.391,72.157149 ,67.684706 ,75.913706 ,83.184706 ,68.597706 ,69.777706 ,
2020/03/14 10:40:14.414,72.622619 ,68.384706 ,75.957206 ,85.084706 ,69.636206 ,70.668206 ,
2020/03/14 10:50:14.438,72.681134 ,67.884706 ,74.581706 ,83.584706 ,69.623706 ,72.035706 ,
2020/03/14 11:00:14.461,71.229429 ,67.384706 ,72.741706 ,84.884706 ,68.623706 ,69.333706 ,
2020/03/14 11:10:14.485,75.283644 ,66.384706 ,77.809206 ,90.884706 ,68.261206 ,71.516206 ,
2020/03/14 11:20:14.508,76.767436 ,67.884706 ,80.707706 ,89.484706 ,70.001706 ,72.021706 ,
2020/03/14 11:30:14.532,70.695061 ,61.684706 ,74.730706 ,87.684706 ,64.326706 ,67.794706 ,
2020/03/14 11:40:14.556,66.737828 ,61.784706 ,68.407206 ,81.784706 ,63.457206 ,64.612206 ,
2020/03/14 11:50:14.579,69.287135 ,61.084706 ,71.969706 ,82.984706 ,62.657706 ,66.149706 ,
2020/03/14 12:00:14.603,71.080088 ,63.484706 ,74.075706 ,85.884706 ,65.539706 ,68.449706 ,
2020/03/14 12:10:14.626,69.627181 ,62.384706 ,73.337706 ,84.484706 ,64.115706 ,65.507706 ,
2020/03/14 12:20:14.650,68.699681 ,62.984706 ,72.584706 ,83.184706 ,64.424706 ,65.544706 ,
2020/03/14 12:30:14.674,68.279580 ,63.384706 ,71.289706 ,81.284706 ,64.811706 ,66.233706 ,
2020/03/14 12:40:14.697,69.315171 ,64.484706 ,70.922206 ,76.484706 ,66.457206 ,69.117206 ,
2020/03/14 12:50:14.721,69.825975 ,63.084706 ,71.797206 ,82.584706 ,65.147206 ,68.472206 ,
2020/03/14 13:00:14.744,70.035240 ,63.384706 ,71.751206 ,81.284706 ,68.226206 ,69.072206 ,
2020/03/14 13:10:14.768,69.011593 ,60.584706 ,70.664206 ,82.084706 ,63.228206 ,68.298206 ,
2020/03/14 13:20:14.792,70.603035 ,60.884706 ,72.833706 ,88.884706 ,64.877706 ,68.387706 ,
2020/03/14 13:30:14.815,67.436556 ,61.284706 ,69.519706 ,82.784706 ,63.059706 ,66.119706 ,
2020/03/14 13:40:14.839,70.448609 ,61.584706 ,72.037206 ,86.384706 ,66.382206 ,68.917206 ,
2020/03/14 13:50:14.862,70.220267 ,61.684706 ,73.102706 ,84.384706 ,63.986706 ,68.226706 ,
2020/03/14 14:00:14.886,66.391027 ,63.584706 ,67.577206 ,81.184706 ,64.932206 ,65.967206 ,
2020/03/14 14:10:14.910,66.441501 ,63.084706 ,67.939706 ,81.784706 ,64.589706 ,65.929706 ,
2020/03/14 14:20:14.933,66.558929 ,63.284706 ,67.552206 ,85.284706 ,64.812206 ,65.908206 ,
2020/03/14 14:30:14.957,66.049937 ,63.284706 ,67.165206 ,73.084706 ,64.547206 ,65.702206 ,
2020/03/14 14:40:14.980,66.038314 ,63.384706 ,66.984206 ,74.084706 ,64.878206 ,65.850206 ,
2020/03/14 14:50:15.004,65.346069 ,61.984706 ,66.604206 ,71.184706 ,63.790206 ,65.063206 ,
2020/03/14 15:00:15.028,65.653560 ,62.684706 ,66.694706 ,79.984706 ,64.042706 ,65.134706 ,
2020/03/14 15:10:15.051,65.742245 ,59.784706 ,68.103706 ,78.684706 ,62.127706 ,63.289706 ,
2020/03/14 15:20:15.075,65.475893 ,59.884706 ,67.636706 ,79.684706 ,61.652706 ,63.236706 ,
