Place	Date	Time	Value	Unit
17764	2/7/20	17:55:53	53.9	dB      
17763	2/7/20	17:55:48	55.7	dB      
17762	2/7/20	17:55:43	54.9	dB      
17761	2/7/20	17:55:38	54.9	dB      
17760	2/7/20	17:55:33	55.2	dB      
17759	2/7/20	17:55:28	53.3	dB      
17758	2/7/20	17:55:23	53.1	dB      
17757	2/7/20	17:55:18	53.1	dB      
17756	2/7/20	17:55:13	53.1	dB      
17755	2/7/20	17:55:08	54.9	dB      
17754	2/7/20	17:55:03	54.3	dB      
17753	2/7/20	17:54:58	53.4	dB      
17752	2/7/20	17:54:53	53.6	dB      
17751	2/7/20	17:54:48	54.2	dB      
17750	2/7/20	17:54:43	54.3	dB      
17749	2/7/20	17:54:38	53.9	dB      
17748	2/7/20	17:54:33	54.6	dB      
17747	2/7/20	17:54:28	54.1	dB      
17746	2/7/20	17:54:23	54.6	dB      
17745	2/7/20	17:54:18	53.8	dB      
17744	2/7/20	17:54:13	53.9	dB      
17743	2/7/20	17:54:08	52.9	dB      
17742	2/7/20	17:54:03	54.4	dB      
17741	2/7/20	17:53:58	55	dB      
17740	2/7/20	17:53:53	53.8	dB      
17739	2/7/20	17:53:48	54.6	dB      
17738	2/7/20	17:53:43	54.1	dB      
17737	2/7/20	17:53:38	54	dB      
17736	2/7/20	17:53:33	54.2	dB      
17735	2/7/20	17:53:28	54.1	dB      
17734	2/7/20	17:53:23	55.2	dB      
17733	2/7/20	17:53:18	54.9	dB      
17732	2/7/20	17:53:13	54.4	dB      
17731	2/7/20	17:53:08	54.4	dB      
17730	2/7/20	17:53:03	54	dB      
17729	2/7/20	17:52:58	53	dB      
17728	2/7/20	17:52:53	53.3	dB      
17727	2/7/20	17:52:48	55.4	dB      
17726	2/7/20	17:52:43	52.7	dB      
17725	2/7/20	17:52:38	52.8	dB      
17724	2/7/20	17:52:33	53.2	dB      
17723	2/7/20	17:52:28	53.7	dB      
17722	2/7/20	17:52:23	53.3	dB      
17721	2/7/20	17:52:18	54	dB      
17720	2/7/20	17:52:13	53.9	dB      
17719	2/7/20	17:52:08	55.2	dB      
17718	2/7/20	17:52:03	54.5	dB      
17717	2/7/20	17:51:58	53.9	dB      
17716	2/7/20	17:51:53	53.2	dB      
17715	2/7/20	17:51:48	53.5	dB      
17714	2/7/20	17:51:43	54.4	dB      
17713	2/7/20	17:51:38	54.4	dB      
17712	2/7/20	17:51:33	55.9	dB      
17711	2/7/20	17:51:28	53.9	dB      
17710	2/7/20	17:51:23	52.8	dB      
17709	2/7/20	17:51:18	53.4	dB      
17708	2/7/20	17:51:13	55.1	dB      
17707	2/7/20	17:51:08	55.4	dB      
17706	2/7/20	17:51:03	56.6	dB      
17705	2/7/20	17:50:58	55.4	dB      
17704	2/7/20	17:50:53	55	dB      
17703	2/7/20	17:50:48	54.6	dB      
17702	2/7/20	17:50:43	56.7	dB      
17701	2/7/20	17:50:38	54.2	dB      
17700	2/7/20	17:50:33	57	dB      
17699	2/7/20	17:50:28	53.5	dB      
17698	2/7/20	17:50:23	53.8	dB      
17697	2/7/20	17:50:18	57.3	dB      
17696	2/7/20	17:50:13	54.3	dB      
17695	2/7/20	17:50:08	57.2	dB      
17694	2/7/20	17:50:03	54.4	dB      
17693	2/7/20	17:49:58	54.1	dB      
17692	2/7/20	17:49:53	52.9	dB      
17691	2/7/20	17:49:48	52.6	dB      
17690	2/7/20	17:49:43	53	dB      
17689	2/7/20	17:49:38	52.4	dB      
17688	2/7/20	17:49:33	53.8	dB      
17687	2/7/20	17:49:28	53.1	dB      
17686	2/7/20	17:49:23	52.8	dB      
17685	2/7/20	17:49:18	53.9	dB      
17684	2/7/20	17:49:13	54.1	dB      
17683	2/7/20	17:49:08	53.2	dB      
17682	2/7/20	17:49:03	53.9	dB      
17681	2/7/20	17:48:58	54	dB      
17680	2/7/20	17:48:53	53.7	dB      
17679	2/7/20	17:48:48	54.2	dB      
17678	2/7/20	17:48:43	54.3	dB      
17677	2/7/20	17:48:38	53.6	dB      
17676	2/7/20	17:48:33	53.6	dB      
17675	2/7/20	17:48:28	53.9	dB      
17674	2/7/20	17:48:23	53.7	dB      
17673	2/7/20	17:48:18	53.3	dB      
17672	2/7/20	17:48:13	53.5	dB      
17671	2/7/20	17:48:08	53	dB      
17670	2/7/20	17:48:03	53.8	dB      
17669	2/7/20	17:47:58	54.7	dB      
17668	2/7/20	17:47:53	53.2	dB      
17667	2/7/20	17:47:48	54.3	dB      
17666	2/7/20	17:47:43	53.7	dB      
17665	2/7/20	17:47:38	54.3	dB      
17664	2/7/20	17:47:33	54.2	dB      
17663	2/7/20	17:47:28	53.8	dB      
17662	2/7/20	17:47:23	57.2	dB      
17661	2/7/20	17:47:18	53.6	dB      
17660	2/7/20	17:47:13	54.4	dB      
17659	2/7/20	17:47:08	53.9	dB      
17658	2/7/20	17:47:03	55.3	dB      
17657	2/7/20	17:46:58	53.5	dB      
17656	2/7/20	17:46:53	54.1	dB      
17655	2/7/20	17:46:48	62.3	dB      
17654	2/7/20	17:46:43	53.1	dB      
17653	2/7/20	17:46:38	54.2	dB      
17652	2/7/20	17:46:33	54.9	dB      
17651	2/7/20	17:46:28	55	dB      
17650	2/7/20	17:46:23	53	dB      
17649	2/7/20	17:46:18	53.2	dB      
17648	2/7/20	17:46:13	53.5	dB      
17647	2/7/20	17:46:08	53.4	dB      
17646	2/7/20	17:46:03	55	dB      
17645	2/7/20	17:45:58	53.6	dB      
17644	2/7/20	17:45:53	53.6	dB      
17643	2/7/20	17:45:48	54.3	dB      
17642	2/7/20	17:45:43	54.8	dB      
17641	2/7/20	17:45:38	53.7	dB      
17640	2/7/20	17:45:33	53.5	dB      
17639	2/7/20	17:45:28	53.1	dB      
17638	2/7/20	17:45:23	53.9	dB      
17637	2/7/20	17:45:18	53.5	dB      
17636	2/7/20	17:45:13	52.9	dB      
17635	2/7/20	17:45:08	53.1	dB      
17634	2/7/20	17:45:03	52.7	dB      
17633	2/7/20	17:44:58	52.7	dB      
17632	2/7/20	17:44:53	53.2	dB      
17631	2/7/20	17:44:48	53.9	dB      
17630	2/7/20	17:44:43	53.9	dB      
17629	2/7/20	17:44:38	54.1	dB      
17628	2/7/20	17:44:33	53.2	dB      
17627	2/7/20	17:44:28	53.3	dB      
17626	2/7/20	17:44:23	53.3	dB      
17625	2/7/20	17:44:18	53.3	dB      
17624	2/7/20	17:44:13	52.5	dB      
17623	2/7/20	17:44:08	53.4	dB      
17622	2/7/20	17:44:03	52.9	dB      
17621	2/7/20	17:43:58	54	dB      
17620	2/7/20	17:43:53	53.5	dB      
17619	2/7/20	17:43:48	53.6	dB      
17618	2/7/20	17:43:43	53.2	dB      
17617	2/7/20	17:43:38	54.1	dB      
17616	2/7/20	17:43:33	53	dB      
17615	2/7/20	17:43:28	54.4	dB      
17614	2/7/20	17:43:23	52.8	dB      
17613	2/7/20	17:43:18	52.9	dB      
17612	2/7/20	17:43:13	53.4	dB      
17611	2/7/20	17:43:08	53.6	dB      
17610	2/7/20	17:43:03	53.5	dB      
17609	2/7/20	17:42:58	53.7	dB      
17608	2/7/20	17:42:53	53.6	dB      
17607	2/7/20	17:42:48	53.8	dB      
17606	2/7/20	17:42:43	53.6	dB      
17605	2/7/20	17:42:38	53.1	dB      
17604	2/7/20	17:42:33	54	dB      
17603	2/7/20	17:42:28	54.5	dB      
17602	2/7/20	17:42:23	54	dB      
17601	2/7/20	17:42:18	53.3	dB      
17600	2/7/20	17:42:13	54.6	dB      
17599	2/7/20	17:42:08	55.9	dB      
17598	2/7/20	17:42:03	54.3	dB      
17597	2/7/20	17:41:58	55.1	dB      
17596	2/7/20	17:41:53	53.6	dB      
